time,CO2,CO2_QC,GPP_DT,GPP_NT,G,G_QC,H_CORR,H,H_QC,H_RANDUNC,H_RANDUNC_N,LE_CORR,LE,LE_QC,LE_RANDUNC,LE_RANDUNC_N,LW_IN,LW_OUT,NEE,NEE_QC,NEE_RANDUNC,NEE_RANDUNC_N,NETRAD,NIGHT,P,PA,PPFD_DIF,PPFD_IN,PPFD_OUT,RECO_DT,RECO_NT,SWC_1,SWC_1_QC,SWC_2,SWC_2_QC,SW_IN,SW_IN_QC,SW_OUT,SW_IN_POT,TA,TA_QC,TS_1,TS_2,TS_1_QC,TS_2_QC,USTAR,VPD,VPD_QC,WS,ET,PET,RH,TEA_T_NT_75
2021-07-06 13:15:00,367.045,,13.2391031382093,13.2391031382093,,,,102.185,0.0,,,,243.109,0.0,,,,,-5.990878,0.0,,,129.465872036798,,0.0,96664.6,,1899.31767110058,,6.57354838627701,,,,,,825.790291782861,1.0,,1084.40857879711,27.458,0.0,,,,,0.525447,25.5304,0.0,3.94275,0.17964275691397238,3.02798997868781e-06,0.30123802623154483,0.17964275691397238
2021-07-06 13:45:00,367.883,,12.8288360917325,12.8288360917325,,,,94.8559,0.0,,,,295.365,0.0,,,,-128.045549462873,-3.956315,0.0,,,128.238556814887,,0.0,96642.8,,1880.82400522447,,6.61739079306113,,,,,,817.749567488899,0.0,689.511010674012,1084.40857879711,27.838,0.0,,,,,0.454532,26.4257,0.0,4.39676,0.21833748377849627,1.75812146674504e-05,0.29261570549582316,0.18914561010402967
2021-07-06 14:15:00,367.668,,12.5890175756151,12.5890175756151,,,,101.199,0.0,,,,272.503,0.0,,,,,-8.42711,0.0,,,123.867819874624,,0.0,96639.2,,1814.29431337313,,6.6167607241009,,,,,,788.823614510056,1.0,,1016.10588480283,27.997,0.0,,,,,0.494364,26.5984,0.0,3.4151,0.20146878698983195,2.20738980858702e-05,0.2945638267014462,0.18214126224659294
2021-07-06 14:45:00,368.759,,11.9935707755124,11.9935707755124,,,,61.1669,0.0,,,,184.274,0.0,,,,-126.760447773644,-2.79245,0.0,,,119.497082934361,,0.0,96628.4,,1747.76462152179,,6.6302463757627,,,,,,759.897661531213,0.0,640.400578596852,1016.10588480283,28.229,0.0,,,,,0.527909,27.7758,0.0,3.13114,0.13626949263206725,2.5952666521412e-05,0.2732219229628178,0.13626949263206725
2021-07-06 15:15:00,369.99,,11.5778619141244,11.5778619141244,,,,41.8462,0.0,,,,113.627,0.0,,,,,-1.482821,0.0,,,112.417743434129,,0.0,96626.9,,1640.28016287476,,6.62287375743723,,,,,,713.165288206419,1.0,,907.451989482296,28.357,0.0,,,,,0.570684,28.1866,0.0,3.73713,0.08403694296367108,3.55177236863244e-05,0.26794235955145274,0.08403694296367108
2021-07-06 15:45:00,369.621,,11.2520384315936,11.2520384315936,,,,16.431,0.0,,,,218.08,0.0,,,,-123.70507068572,4.771199,0.0,,,105.338403933896,,0.0,96615.5,,1532.79570422774,,6.60333138545609,,,,,,666.432914881625,0.0,561.094510947729,907.451989482296,28.424,0.0,,,,,0.401631,28.2774,0.0,3.41254,0.16129944738798807,5.78977011848402e-05,0.26843792708223746,0.12784429231704553
2021-07-06 16:15:00,369.313,,10.8357290071148,10.8357290071148,,,,17.4015,0.0,,,,192.831,0.0,,,,,-0.05363,0.0,,,96.0698309320305,,0.0,96626.9,,1392.6587726973,,6.56342228247796,,,,,,605.503814216216,1.0,,765.851476242539,28.3870000000001,0.0,,,,,0.465525,28.2494,0.0,3.07996,0.14261928210304278,8.18681000180619e-05,0.26758943497664234,0.14261928210304278
2021-07-06 16:45:00,370.779,,10.3139378411858,10.3139378411858,,,,5.88031,0.0,,,,152.018,0.0,,,,-118.820872745511,-0.42678,0.0,,,86.8012579301651,,0.0,96636.1,,1252.52184116685,,6.53094250389008,,,,,,544.574713550807,0.0,457.773455620641,765.851476242539,28.388,0.0,,,,,0.360945,28.4141,0.0,3.17447,0.11243378471193677,0.000105027664579,0.26336213433318645,0.0710825700690504
2021-07-06 17:15:00,371.221,,9.75990190254936,9.75990190254936,,,,-1.35664,0.0,,,,79.3956,0.0,,,,,0.523067,0.0,,,76.1168060724178,,0.0,96642.6,,1091.84257758257,,6.47785085022469,,,,,,474.714164166336,1.0,,600.954186054941,28.282,0.0,,,,,0.365888,28.104,0.0,2.77589,0.058715589153572965,6.38377214869128e-05,0.26689786031293505,0.058715589153572965
2021-07-06 17:45:00,370.346,,9.06823809005495,9.06823809005495,,,,-24.2771,0.0,,,,84.5177,0.0,,,,-112.116548822362,0.892943,0.0,,,65.4323542146705,,0.0,96655.6,,931.163313998291,,6.42573682623682,,,,,,404.853614781866,0.0,339.421260567195,600.954186054941,28.18,0.0,,,,,0.378905,27.8465,0.0,3.34048,0.062497338976114425,9.22027789099267e-05,0.2692914856624684,0.05455453828930067
2021-07-06 18:15:00,371.548,,8.10996199349322,8.10996199349322,,,,-32.889,0.0,,,,65.449,0.0,,,,,2.1916,0.0,,,54.2755514158897,,0.0,96664.5,,765.648159056077,,6.38354422249612,,,,,,332.890503937425,1.0,,423.99759674013,28.129,0.0,,,,,0.300581,28.1262,0.0,2.45431,0.048394422019947154,0.000125727218821,0.25975763145215125,0.048394422019947154
2021-07-06 18:45:00,372.044,,7.0557500484563,7.0557500484563,,,,-56.6495,0.0,,,,61.3916,0.0,,,,-104.159004397582,0.118592,0.0,,,43.1187486171089,,0.0,96669.0,,600.133004113862,,6.31946517277004,,,,,,260.927393092984,0.0,217.808644475875,423.99759674013,27.962,0.0,,,,,0.381214,27.7807,0.0,3.4625,0.04538691242018017,8.10651740223412e-05,0.2617025431335712,0.042360940280212214
2021-07-06 19:15:00,373.666,,5.88599234773367,5.88599234773367,,,,-53.7046,0.0,,,,53.2244,0.0,,,,,5.22714,0.0,,,32.6551619270062,,0.0,96670.5,,449.106966486589,,6.24875276912566,,,,,,195.26389847243,1.0,,247.041007425318,27.758,0.0,,,,,0.350599,26.9783,0.0,2.51863,0.039341075608507005,8.38887142424755e-05,0.2744434067263538,0.030824494131702025
2021-07-06 19:45:00,376.499,,4.3769547904794,4.3769547904794,,,,-36.7232,0.0,,,,25.8061,0.0,,,,-95.7058524201234,3.78029,0.0,,,22.1915752369036,,0.0,96686.3,,298.080928859315,,6.14942822064243,,,,,,129.600403851876,0.0,107.408828614973,247.041007425318,27.3990000000001,0.0,,,,,0.226101,26.1441,0.0,1.68618,0.019068042935170882,0.0001419912245451,0.28196613079619026,0.009999966042358368
2021-07-06 20:15:00,380.871,,2.990734158148,2.990734158148,,,,-19.1689,0.0,,,,7.74744,0.0,,,,,4.91317,0.0,,,14.0223704088017,,0.0,96715.8,,186.963056828239,,6.05980622157722,,,,,,81.2882855774953,1.0,,82.1437172377196,27.088,0.0,,,,,0.139294,25.5391,0.0,1.36975,0.005722826559065067,0.0001158851711436,0.2856808924509082,0.005722826559065067
2021-07-06 20:45:00,385.251,,1.32494834236547,1.32494834236547,,,,-13.6094,0.0,,,,6.95721,0.0,,,,-86.8637499539533,5.02365,0.0,,,5.85316558069979,,1.1,96736.8,,75.8451847971632,,5.99896141664735,,,,,,32.9761673031144,0.0,27.1230017224146,82.1437172377196,26.929,0.0,,,,,0.0860856,25.0808,0.0,0.96351,0.005138310214787858,0.0001523040190392,0.2919206814057568,0.0014918152313015238
2021-07-06 21:15:00,389.052,,0.682835956664448,0.682835956664448,,,,-25.8132,0.0,,,,17.8236,0.0,,,,,11.57299,0.0,,,2.9367336280004,,0.0,96759.8,,38.0116648410915,,5.89669679428402,,,,,,16.5268108004746,1.0,,0.0,26.543,0.0,,,,,0.0959232,24.2954,0.0,1.41698,0.013158841281158793,0.0001477904052441,0.29834135448274535,0.0
2021-07-06 21:45:00,389.631,,0.0032856613454006,0.0032856613454006,,,,-42.7692,0.0,,,,17.2451,0.0,,,,-83.3058094178741,6.03556,0.0,,,0.0203016753010132,,0.0,96775.2,,0.178144885019758,,7.11247510747406,,,,,,0.0774542978346773,0.0,0.057152622533664,0.0,26.028,0.0,,,,,0.146878,23.5297,0.0,1.76084,0.01272537466727731,0.0001075220703931,0.2994821919814856,0.0
2021-07-06 22:15:00,390.84,,0.0016327847032419,0.0016327847032419,,,,-13.6132,0.0,,,,5.64878,0.0,,,,,3.492617,0.0,,,0.0101508376505066,,0.0,96785.7,,0.0890724425098789,,7.01269979015705,,,,,,0.0387271489173386,1.0,,0.0,25.664,0.0,,,,,0.0985835,22.907,0.0,1.31219,0.00416683168206468,9.96626936515567e-05,0.3031618674149734,0.0
2021-07-06 22:45:00,391.887,,0.0,0.0,,,,-9.95419,0.0,,,,2.2995,0.0,,,,-81.0213774118969,1.898098,0.0,,,0.0,,0.0,96808.2,,0.0,,6.95698175414191,,,,,,0.0,0.0,0.0,0.0,25.495,0.0,,,,,0.0947619,22.5488,0.0,1.01415,0.0016959515124467402,0.0001210226180749,0.307145751940745,0.0
2021-07-06 23:15:00,394.084,,0.0,0.0,,,,-5.40299,0.0,,,,0.783075,0.0,,,,,2.78938766666667,1.0,,,0.0,,0.0,96824.3,,0.0,,6.87256215444656,,,,,,0.0,1.0,,0.0,25.196,0.0,,,,,0.0826384,21.7868,0.0,0.942938,0.0005773740971907964,0.0001116227504863,0.31855641931166123,0.0
2021-07-06 23:45:00,396.191,,0.0,0.0,,,,-11.2317,0.0,,,,-0.507799,0.0,,,,-78.772304541257,4.42627082352941,1.0,,,0.0,,1.9,96830.5,,0.0,,6.77217812164058,,,,,,0.0,0.0,0.0,0.0,24.823,0.0,,,,,0.0908529,20.8836,0.0,0.970872,-0.00037427304032039156,7.54550414107418e-05,0.3321266366742588,0.0
2021-07-07 00:15:00,398.959,,0.0,0.0,,,,-8.30664,0.0,,,,-0.36459,0.0,,,,,2.977448,0.0,,,0.0,,0.0,96849.0,,0.0,,6.65273551949624,,,,,,0.0,1.0,,0.0,24.361,0.0,,,,,0.100997,19.7727,0.0,1.02375,-0.0002686004805464303,4.6506222824191e-05,0.3499489724881617,0.0
2021-07-07 00:45:00,401.69,,0.0,0.0,,,,-14.6152,0.0,,,,6.05971,0.0,,,,-77.3121461492102,4.24137794444444,1.0,,,0.0,,0.0,96870.6,,0.0,,6.52175900225613,,,,,,0.0,0.0,0.0,0.0,23.843,0.0,,,,,0.0523434,18.6408,0.0,0.959101,0.004462063119214266,8.92128065752914e-05,0.36781853695570677,0.0
2021-07-07 01:15:00,402.772,,0.0,0.0,,,,-1.57665,0.0,,,,0.0446959,0.0,,,,,2.66200266666667,2.0,,,0.0,,0.0,96890.7,,0.0,,6.48470747222169,,,,,,0.0,1.0,,0.0,23.751,0.0,,,,,0.0303642,18.3852,0.0,0.742048,3.290885860566218e-05,7.88768360034569e-05,0.3730282480456356,0.0
2021-07-07 01:45:00,402.848,,0.0,0.0,,,,-2.11225,0.0,,,,1.04055,0.0,,,,-76.0119733531161,4.43776641176471,1.0,,,0.0,,0.0,96911.7,,0.0,,6.43752648412247,,,,,,0.0,0.0,0.0,0.0,23.612,0.0,,,,,0.0418845,18.0388,0.0,0.691149,0.0007660366853123637,6.21740451512368e-05,0.3796738010771783,0.0
2021-07-07 02:15:00,404.347,,0.0,0.0,,,,-4.45855,0.0,,,,2.9193,0.0,,,,,5.35163728571429,2.0,,,0.0,,0.0,96925.3,,0.0,,6.37879824672449,,,,,,0.0,1.0,,0.0,23.419,0.0,,,,,0.0313699,17.6523,0.0,0.503745,0.002148741161597105,3.24660389990179e-05,0.38586442433646995,0.0
2021-07-07 02:45:00,408.355,,0.0,0.0,,,,4.6501,0.0,,,,-1.4122,0.0,,,,-74.4579103721405,4.2506643826087,1.0,,,0.0,,0.0,96942.6,,0.0,,6.24943318146202,,,,,,0.0,0.0,0.0,0.0,22.898,0.0,,,,,0.0243777,16.6345,0.0,0.38131,-0.0010389205969919693,3.45431003400479e-05,0.4027681371863703,0.0
2021-07-07 03:15:00,411.667,,0.0,0.0,,,,-9.42617,0.0,,,,9.44918,0.0,,,,,3.19253066666667,2.0,,,0.0,,0.0,96964.9,,0.0,,6.07097924887014,,,,,,0.0,1.0,,0.0,22.1440000000001,0.0,,,,,0.0144727,15.2933,0.0,0.568966,0.006946454548650541,2.67300386414853e-05,0.42520451001502424,0.0
2021-07-07 03:45:00,415.643,,0.0,0.0,,,,-1.62016,0.0,,,,-0.244643,0.0,,,,-73.0505008541215,6.12343622758621,1.0,,,0.0,,0.0,96985.3,,0.0,,5.86325030667525,,,,,,0.0,0.0,0.0,0.0,21.245,0.0,,,,,0.0190966,13.6844,0.0,0.769642,-0.0001796900890778193,2.50511563394413e-05,0.45663970388008457,0.0
2021-07-07 04:15:00,415.679,,0.435952387850247,0.435952387850247,,,,-2.54364,0.0,,,,0.601074,0.0,,,,,-2.37833684,2.0,,,1.89219994601956,,0.0,97009.3,,24.4578081725047,,4.64271916262365,,,,,,10.6338296402194,1.0,,80.2621514538293,20.876,0.0,,,,,0.0221656,12.9449,0.0,0.706745,0.0004413308835482362,4.42942533833163e-05,0.47422826447650124,0.0007270418001459176
2021-07-07 04:45:00,410.331,,0.859935315152029,0.859935315152029,,,,5.40452,0.0,,,,15.0809,0.0,,,,-73.2556997706696,-7.12775,0.0,,,3.78439989203912,,0.0,97028.4,,48.9156163450093,,4.696838785594,,,,,,21.2676592804388,0.0,17.4832593883997,80.2621514538293,21.2670000000001,0.0,,,,,0.0781396,13.3598,0.0,0.681277,0.011077144742199393,1.30767031705833e-05,0.4702432331750045,0.0016283949484542063
2021-07-07 05:15:00,404.779,,2.49678261597162,2.49678261597162,,,,10.6433,0.0,,,,6.96171,0.0,,,,,-4.91938733333333,1.0,,,11.3351668362695,,0.0,97042.7,,150.057374814979,,4.75349665893518,,,,,,65.2423368760777,1.0,,245.275696642011,21.674,0.0,,,,,0.0752427,13.78,0.0,0.870194,0.005115492787649113,5.7997762202298e-06,0.4670211039612062,0.005021194488165558
2021-07-07 05:45:00,399.249,,3.95222619807594,3.95222619807594,,,,6.69843,0.0,,,,31.1616,0.0,,,,-80.6417014504873,-4.586023,0.0,,,18.8859337804999,,0.0,97050.3,,251.199133284948,,4.81438650314063,,,,,,109.217014471717,0.0,90.3310806912166,245.275696642011,22.107,0.0,,,,,0.187464,14.6546,0.0,1.04788,0.022907266668472044,3.94372665519948e-06,0.4479676700802113,0.025501622599561933
2021-07-07 06:15:00,398.466,,5.78839985626547,5.78839985626547,,,,24.5046,0.0,,,,52.5383,0.0,,,,,-3.044389,0.0,,,29.1512474511888,,0.0,97077.2,,397.856909877466,,4.88733121902603,,,,,,172.981265164116,1.0,,422.357042939614,22.612,0.0,,,,,0.227882,15.4509,0.0,1.30711,0.03864042273333279,1.09591154889262e-05,0.43556491374165063,0.038332898686780546
2021-07-07 06:45:00,399.609,,7.32832429229909,7.32832429229909,,,,34.8045,0.0,,,,104.668,0.0,,,,-93.0382665049986,-3.931534,0.0,,,39.4165611218776,,0.0,97080.1,,544.514686469985,,4.9927786583725,,,,,,236.745515856515,0.0,197.328954734637,422.357042939614,23.309,0.0,,,,,0.16014,16.3728,0.0,1.30376,0.077032325119929,1.43376215340081e-05,0.4265867865108244,0.047285795656228854
2021-07-07 07:15:00,400.417,,8.67993961029547,8.67993961029547,,,,15.3554,0.0,,,,18.4663,0.0,,,,,-5.253821,0.0,,,50.588409536989,,0.0,97089.3,,709.491695405368,,5.14241788804419,,,,,,308.474650176247,1.0,,599.438389237216,24.266,0.0,,,,,0.255645,18.1631,0.0,2.1469,0.013603225596730394,4.38208384208098e-06,0.3994590624683574,0.06255462120487289
2021-07-07 07:45:00,396.861,,9.72847661384652,9.72847661384652,,,,85.5881,0.0,,,,165.878,0.0,,,,-105.2331105907,-2.930854,0.0,,,61.7602579521005,,0.0,97119.4,,874.468704340752,,5.27532208514969,,,,,,380.203784495979,0.0,318.443526543879,599.438389237216,25.126,0.0,,,,,0.101208,19.7823,0.0,1.7119,0.12229627116309807,3.38937436252468e-06,0.37866957706951454,0.10753169636513987
2021-07-07 08:15:00,392.06,,10.4307129526003,10.4307129526003,,,,105.432,0.0,,,,319.232,0.0,,,,,-3.104313,0.0,,,72.6253115081333,,0.0,97121.9,,1037.41931520904,,5.38469700569992,,,,,,451.051876177842,1.0,,764.451934425398,25.85,0.0,,,,,0.277169,21.7735,0.0,2.20642,0.23552454764051267,6.55518468473556e-07,0.3449032357045406,0.09904295637443448
2021-07-07 08:45:00,382.734,,10.8457509191798,10.8457509191798,,,,79.2584,0.0,,,,149.056,0.0,,,,-115.303508266377,-25.9772,0.0,,,83.4903650641662,,0.0,97133.3,,1200.36992607732,,5.45492653119876,,,,,,521.899967859704,0.0,438.409602795538,764.451934425398,26.347,0.0,,,,,0.281054,23.9575,0.0,2.42374,0.11002438445569471,-4.47298658984821e-07,0.30005900245887385,0.10425209598955439
2021-07-07 09:15:00,378.733,,11.2117864574092,11.2117864574092,,,,71.5636,0.0,,,,173.961,0.0,,,,,-16.84028,0.0,,,92.6519753168252,,0.0,97126.8,,1340.87428143311,,5.48370274988712,,,,,,582.988818014397,1.0,,906.152278097362,26.603,0.0,,,,,0.489374,25.0085,0.0,2.99567,0.12843974884170045,-2.52983073773128e-07,0.280294580215672,0.0990270907703976
2021-07-07 09:45:00,375.907,,11.6285558087418,11.6285558087418,,,,105.043,0.0,,,,215.866,0.0,,,,-121.89769717782,3.74675,0.0,,,101.813585569484,,0.0,97124.8,,1481.37863678891,,5.49490792666392,,,,,,644.07766816909,0.0,542.264082599606,906.152278097362,26.757,0.0,,,,,0.437091,25.4143,0.0,3.24364,0.159403120278128,4.71303341177322e-06,0.27521474743775265,0.1177944067654766
2021-07-07 10:15:00,373.556,,11.8856524157273,11.8856524157273,,,,133.859,0.0,,,,260.403,0.0,,,,,-7.00714,0.0,,,109.385352429787,,0.0,97134.9,,1596.17074707352,,5.52773601984088,,,,,,693.987281336312,1.0,,1014.88277600275,27.039,0.0,,,,,0.45045,25.8739,0.0,3.20006,0.19234355965515898,3.50574636647585e-08,0.2742327551406213,0.12875808027072425
2021-07-07 10:45:00,373.057,,12.0468058359839,12.0468058359839,,,,102.294,0.0,,,,115.085,0.0,,,,-126.607418073167,-6.736001,0.0,,,116.957119290091,,0.0,97159.4,,1710.96285735812,,5.54100703175687,,,,,,743.896894503533,0.0,626.939775213442,1014.88277600275,27.2070000000001,0.0,,,,,0.357161,26.5288,0.0,3.37251,0.08502004915282001,9.80046360274582e-07,0.26315966060653795,0.12483808242775822
2021-07-07 11:15:00,373.064,,12.1049739897314,12.1049739897314,,,,151.839,0.0,,,,324.126,0.0,,,,,-7.199095,0.0,,,121.809656191823,,0.0,97145.4,,1785.48308957295,,5.5531211555505,,,,,,776.296995466502,1.0,,1083.23362439496,27.369,0.0,,,,,0.349515,27.0375,0.0,4.51099,0.23948865208222594,3.09885459019749e-06,0.25612404461662786,0.12544086468149976
2021-07-07 11:45:00,372.044,,12.1517998290358,12.1517998290358,,,,121.625,0.0,,,,174.898,0.0,,,,-129.978129089345,-5.330698,0.0,,,126.662193093556,,0.0,97153.3,,1860.00332178778,,5.58266079665002,,,,,,808.697096429471,0.0,682.034903335915,1083.23362439496,27.635,0.0,,,,,0.369142,27.5241,0.0,2.70648,0.12926123885475008,-1.26323631408992e-06,0.2544274316584202,0.13525182036782424
2021-07-07 12:15:00,372.75,,12.0336543838491,12.0336543838491,,,,119.024,0.0,,,,180.806,0.0,,,,,-6.481726,0.0,,,128.435673987724,,0.0,97140.0,,1886.51350748979,,5.63222005482149,,,,,,820.223264125994,1.0,,1106.54682591118,28.021,0.0,,,,,0.379235,28.1564,0.0,2.53864,0.1336778551025402,8.22289111823153e-06,0.25428660287369154,0.1370398964252543
2021-07-07 12:45:00,373.453,,11.7187075627795,11.7187075627795,,,,131.432,0.0,,,,244.106,0.0,,,,-131.998816725183,-3.451038,0.0,,,130.209154881892,,0.0,97136.3,,1913.02369319179,,5.66937097258659,,,,,,831.749431822517,0.0,701.540276940625,1106.54682591118,28.335,0.0,,,,,0.368946,29.4708,0.0,3.42371,0.18053352224147454,-2.33617814563118e-07,0.23360986403214834,0.13512752060001007
2021-07-07 13:15:00,371.978,,11.5500607411653,11.5500607411653,,,,121.801,0.0,,,,286.321,0.0,,,,,-4.98800775,1.0,,,128.874921079838,,0.0,97135.1,,1893.99930401239,,5.71635307985181,,,,,,823.477958266255,1.0,,1083.23362439496,28.7090000000001,0.0,,,,,0.0762989,29.9345,0.0,2.56679,0.21183162481275328,1.31954506516134e-06,0.23827100849025773,0.13153270629070585
2021-07-07 13:45:00,371.397,,11.7861657243432,11.7861657243432,,,,93.2033,0.0,,,,200.766,0.0,,,,-132.299659204529,-6.626717,0.0,,,127.540687277784,,0.0,97090.5,,1874.97491483298,,5.67539595447214,,,,,,815.206484709993,0.0,687.66579743221,1083.23362439496,28.56,0.0,,,,,0.417596,28.9496,0.0,3.07057,0.14851308882277692,1.29637358660635e-05,0.25693876130776416,0.13422148240210988
2021-07-07 14:15:00,373.254,,11.3593007693942,11.3593007693942,,,,66.7025,0.0,,,,226.321,0.0,,,,,-3.39255,0.0,,,123.104410897945,,0.0,97082.4,,1807.7029526274,,5.72312837026306,,,,,,785.957805490173,1.0,,1014.88277600275,28.941,0.0,,,,,0.395011,29.9691,0.0,2.70101,0.167479096234371,5.87154574465732e-06,0.24757037172120866,0.13915075184606626
2021-07-07 14:45:00,373.237,,11.1227530030842,11.1227530030842,,,,37.9762,0.0,,,,171.13,0.0,,,,-130.716033667779,-3.9108198,0.0,,,118.668134518105,,0.0,97081.5,,1740.43099042181,,5.74637371667882,,,,,,756.709126270352,0.0,638.040991752247,1014.88277600275,29.177,0.0,,,,,0.410396,30.2991,0.0,2.22683,0.12666650303270494,2.42367751235726e-05,0.2495958886080888,0.10174643313333684
2021-07-07 15:15:00,373.826,,10.7346693470337,10.7346693470337,,,,42.4635,0.0,,,,126.593,0.0,,,,,-3.040763,0.0,,,111.541823930787,,0.0,97087.0,,1632.29704521482,,5.77873959900092,,,,,,709.694367484702,1.0,,906.152278097362,29.4690000000001,0.0,,,,,0.248914,30.8361,0.0,2.52628,0.0937279090655082,5.64827331256295e-05,0.2490585508751081,0.0937279090655082
2021-07-07 15:45:00,373.603,,10.4019184854864,10.4019184854864,,,,47.2772,0.0,,,,99.1219,0.0,,,,-127.176642186303,-3.709977,0.0,,,104.415513343468,,0.0,97083.9,,1524.16310000782,,5.78661932093262,,,,,,662.679608699052,0.0,558.264095355584,906.152278097362,29.615,0.0,,,,,0.264972,31.1019,0.0,2.55606,0.07339908926334486,0.0001048561265598,0.24893070806648565,0.07339908926334486
2021-07-07 16:15:00,374.776,,9.96731945925431,9.96731945925431,,,,28.8892,0.0,,,,126.834,0.0,,,,,-1.099634,0.0,,,95.1390786655197,,0.0,97073.5,,1383.81091007465,,5.78592381740847,,,,,,601.65691742376,1.0,,764.451934425398,29.71,0.0,,,,,0.181739,31.3321,0.0,2.36909,0.09392840981272305,2.26153717289099e-05,0.24749847930258195,0.08702792621758855
2021-07-07 16:45:00,375.746,,9.48790882839798,9.48790882839798,,,,-9.08521,0.0,,,,126.332,0.0,,,,-121.523817795974,-4.43215,0.0,,,85.8626439875712,,0.0,97084.9,,1243.45872014147,,5.79736437836725,,,,,,540.634226148467,0.0,454.771582160896,764.451934425398,29.879,0.0,,,,,0.326764,31.5792,0.0,2.36094,0.09357206730246499,0.0001300470050529,0.24890007414177795,0.08037223741476628
2021-07-07 17:15:00,374.757,,8.95382219305876,8.95382219305876,,,,16.8596,0.0,,,,61.9978,0.0,,,,,-2.12883733333333,1.0,,,75.2124142726756,,0.0,97097.1,,1083.00213766347,,5.77636802400633,,,,,,470.87049463629,1.0,,599.438389237216,29.852,0.0,,,,,0.0224461,31.4257,0.0,1.85579,0.04591955770029263,0.0007884439993358,0.25139002289450796,0.0387647393019838
2021-07-07 17:45:00,375.013,,8.35875149429405,8.35875149429405,,,,-10.3749,0.0,,,,38.0696,0.0,,,,-113.937254463259,-0.854728,0.0,,,64.5621845577801,,0.0,97083.0,,922.54555518546,,5.73569386809246,,,,,,401.106763124113,0.0,336.544578566333,599.438389237216,29.705,0.0,,,,,0.163899,30.9706,0.0,1.4223,0.028192752391935957,0.0001402484007356,0.25596653992700813,0.028192752391935957
2021-07-07 18:15:00,374.404,,7.58542284983616,7.58542284983616,,,,10.9798,0.0,,,,22.3015,0.0,,,,,1.31587433333333,1.0,,,53.4771729987182,,0.0,97091.7,,757.564834898305,,5.70220338947347,,,,,,329.376015173176,1.0,,422.357042939614,29.601,0.0,,,,,0.0581544,30.5247,0.0,1.05534,0.016513882866350506,0.000281243201313,0.2622747300594396,0.01328727627663265
2021-07-07 18:45:00,377.682,,6.64953824432125,6.64953824432125,,,,-11.0307,0.0,,,,20.5241,0.0,,,,-105.874212290423,2.195226,0.0,,,42.3921614396564,,0.0,97079.2,,592.58411461115,,5.62363555515616,,,,,,257.645267222239,0.0,215.253105782583,422.357042939614,29.22,0.0,,,,,0.134043,29.5969,0.0,1.4274,0.015192104973351276,0.0001947183354544,0.2688054580578074,0.015192104973351276
2021-07-07 19:15:00,380.295,,5.46901431506861,5.46901431506861,,,,-4.45039,0.0,,,,11.3215,0.0,,,,,2.607125,0.0,,,32.0355494202349,,0.0,97095.6,,442.549007906799,,5.61048575110665,,,,,,192.412612133391,1.0,,245.275696642011,29.239,0.0,,,,,0.123865,29.8786,0.0,1.3097,0.008380421138255763,0.0002130307805607,0.26265556498341525,0.008380421138255763
2021-07-07 19:45:00,380.825,,4.03421569024295,4.03421569024295,,,,2.52097,0.0,,,,-1.51486,0.0,,,,-98.1346192572319,1.513647,0.0,,,21.6789374008134,,0.0,97118.5,,292.513901202448,,5.59618335197237,,,,,,127.179957044542,0.0,105.501019643729,245.275696642011,29.251,0.0,,,,,0.0487867,30.0832,0.0,0.746844,-0.0011213455146041652,0.0001281608630737,0.2581207111969014,0.002731245518282146
2021-07-07 20:15:00,386.387,,2.77417865540497,2.77417865540497,,,,8.2164,0.0,,,,-1.41066,0.0,,,,,2.493454,1.0,,,13.6496748298567,,0.0,97143.3,,182.8508790657,,5.53646073263091,,,,,,79.5003822024781,1.0,,80.2621514538293,28.982,0.0,,,,,0.0825776,29.2278,0.0,0.97159,-0.0010439398033639307,0.0002256955364568,0.2679210221114914,0.0029254085734076226
2021-07-07 20:45:00,388.833,,1.22659373611961,1.22659373611961,,,,-4.48209,0.0,,,,3.9452,0.0,,,,-84.5439588126387,3.35959,0.0,,,5.62041225890009,,3.1,97166.5,,73.1878569289518,,5.45014628285177,,,,,,31.8208073604138,0.0,26.2003951015137,80.2621514538293,28.546,0.0,,,,,0.0848517,28.118,0.0,0.91079,0.0029183519558529858,9.18971327474015e-05,0.27769709459098446,0.0013810736310635237
2021-07-07 21:15:00,392.031,,0.635073026741871,0.635073026741871,,,,-2.00138,0.0,,,,1.22752,0.0,,,,,4.93268154545455,2.0,,,2.82181424816504,,0.0,97178.9,,36.6644441481295,,5.44304815050948,,,,,,15.9410626730998,1.0,,0.0,28.601,0.0,,,,,0.0441218,28.1735,0.0,0.660712,0.0009080724177330721,9.94028891916252e-05,0.2785776838199331,0.0
2021-07-07 21:45:00,390.921,,0.0025278889934447,0.0025278889934447,,,,-1.55019,0.0,,,,-7.75909,0.0,,,,-73.0145620608278,2.6756073,1.0,,,0.0232162374299918,,0.0,97183.5,,0.141031367307288,,6.61110900708806,,,,,,0.0613179857857773,0.0,0.0381017483557855,0.0,27.9040000000001,0.0,,,,,0.0881393,26.3046,0.0,1.03767,-0.005735984354499912,0.0001003006598568,0.2985631447725744,0.0
