TIMESTAMP_START,TIMESTAMP_END,SW_IN_F_MDS,SW_IN_F_MDS_QC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,CO2_F_MDS,LE_F_MDS,LE_F_MDS_QC,H_F_MDS,H_F_MDS_QC,PPFD_IN,PA,P,RECO_DT_VUT_USTAR50,GPP_DT_VUT_USTAR50,G_F_MDS,TA_F_MDS,TA_F_MDS_QC,USTAR,VPD_F_MDS,VPD_F_MDS_QC,WS_F,PET,ET,NETRAD,LE_CORR,ETkg,CO2_F_MDS_QC,GPP_NT_VUT_USTAR50,G_F_MDS_QC,H_CORR,H_RANDUNC,H_RANDUNC_N,LE_RANDUNC,LE_RANDUNC_N,LW_OUT,LW_IN_F_MDS,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC_N,NIGHT,PPFD_DIF,PPFD_OUT,RECO_NT_VUT_USTAR50,SWC_F_MDS_1,SWC_F_MDS_1_QC,SWC_F_MDS_2,SWC_F_MDS_2_QC,SW_OUT,SW_IN_POT,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_1_QC,TS_F_MDS_2_QC
202107182200,202107182230,0,1,7.99973,0,400.098,51.092855,1,-4.23193,0,0,94274.1,94274.1,0,0,-31.655118,26.696,0,0.160604,14.5973,0,1.56831,2.64150526356298e-05,1.1634118074813,0,64.392778940679,2.09591894670817e-05,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999
202107182230,202107182300,0,0,2.94327330909091,1,400.692,54.6806941666667,1,-22.4901,0,0,94262.6,94262.6,0,0,-39.962511359432,26.706,0,0.0663667,14.6588,0,1.55545,6.13409004572554e-06,1.24512094161059,0,14.9531128935957,2.24312023969785e-05,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-42.801050401972,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,-9999,-9999,-9999,-9999
202107182300,202107182330,0,1,2.127223,0,399.975,8.38501,0,-39.314,0,0,94263.6,94263.6,0,0,-2.310432,25.063,0,0.19446,10.2704,0,2.00791,2.21418568248803e-05,0.190628543391129,0,54.0615729015089,3.43422658518335e-06,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999
202107182330,202107190000,0,0,5.03300100909091,1,402.098,-1.02764,0,-8.77746,0,0,94251.3,94251.3,0,0,9.8051,25.634,0,0.0728509,11.7481,0,0.687721,1.16899941172999e-05,-0.0233757805619972,0,28.5264779845563,-4.21121232042938e-07,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-46.1416192044198,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,-9999,-9999,-9999,-9999
202107190000,202107190030,0,1,0.6669465,1,410.842,0.807959,0,-3.05832,0,0,94227,94227,0,0,5.84984,25.396,0,0.0681626,10.0732,0,0.78489,8.21461857668402e-06,0.0183744381946656,0,20.0503353257916,3.31020648919596e-07,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999
202107190030,202107190100,0,0,9.5017206125,1,412.341,5.38628,0,-7.28086,0,0,94201.8,94201.8,0,0,1.89458,24.312,0,0.0809514,8.05499,0,0.938316,7.93568662611271e-06,0.122364881876865,0,19.3899024324958,2.20443760917865e-06,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-47.1664544712474,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,-9999,-9999,-9999,-9999
202107190100,202107190130,4.33582704753712,1,-0.79333,0,409.45,-1.13365,0,-6.15453,0,9.97240220933537,94175.9,94175.9,2.45634880054279,0.0923240371620906,6.15247828391802,24.434,0,0.0824488,9.16904,0,0.817521,1.14814488484905e-05,-0.0257571767035228,0.720243283918023,28.0502291709161,-4.64022750323441e-07,-9999,0.0923240371620906,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999
202107190130,202107190200,8.67165409507423,0,9.5017206125,1,401.665,-10.3481,0,1.37821,0,19.9448044186707,94851.5,94851.5,2.43735298038614,0.18395073336011,10.410376567836,24.173,0,0.0436782,9.50256,0,0.461446,8.38976830117281e-06,-0.235055239457007,1.44048656783605,20.5021606113613,-4.23458595428503e-06,-9999,0.18395073336011,-9999,-9999,-9999,-9999,-9999,-9999,-49.1825048434344,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.23116752723818,0,-9999,-9999,-9999,-9999
202107190200,202107190230,42.8419084898067,1,0.690796,1,401.604,0.673809,0,-1.20392,0,98.5363895265553,95436.4,95436.4,2.46100774554605,0.882533307455987,12.4330617364343,24.498,0,0.0294689,9.97231,0,0.266031,1.745794536489e-05,0.0153102765934583,7.12560173643432,42.6487085106385,2.75818919708597e-07,-9999,0.882533307455987,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999
202107190230,202107190300,77.0121628845391,0,2.174922,0,403.696,1.36701,0,-3.01204,0,177.12797463444,95438,95438,2.48794914036298,1.53858861062764,14.4557469050326,24.868,0,0.0538567,10.6623,0,0.539349,3.04531671046056e-05,0.0310723313794088,12.8107169050326,74.3685477464678,5.59776750052837e-07,-9999,1.53858861062764,-9999,-9999,-9999,-9999,-9999,-9999,-55.3176046534478,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,64.2014459795065,0,-9999,-9999,-9999,-9999
202107190300,202107190330,135.574066572376,1,6.88892733333333,1,401.91,9.30298,0,-1.43409,0,311.820353116464,95445.2,95445.2,2.50098683933228,2.57025826187386,12.2905555506577,25.047,0,0.058698,11.3722,0,0.799878,4.70619956431425e-05,0.211494796607574,22.0730405506577,114.908385625948,3.8101379794285e-06,-9999,2.57025826187386,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999
202107190330,202107190400,194.135970260212,0,16.20101,0,413.191,34.8539,0,-13.6439,0,446.512731598488,95458.5,95458.5,2.46501181721647,3.54544052218526,10.1253641962828,24.553,0,0.0722012,9.60348,0,1.06848,6.32737453875757e-05,0.79199197969359,31.3353641962828,154.565699373239,1.42679572719343e-05,-9999,3.54544052218526,-9999,-9999,-9999,-9999,-9999,-9999,-65.998961815118,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,162.80060606393,0,-9999,-9999,-9999,-9999
202107190400,202107190430,261.914935390376,1,2.29085,0,411.681,-2.41334,0,-21.7557,0,602.404351397864,95449.9,95449.9,2.44528531208436,4.551908759494,43.731906979022,24.282,0,0.0975712,9.15186,0,1.06827,8.41099422220168e-05,-0.0548243817813139,41.576606979022,205.518577944891,-9.87676588617268e-07,-9999,4.551908759494,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,47.579892288023,-9999,-9999,-9999,-9999
202107190430,202107190500,329.693900520539,0,1.32199,0,409.775,-2.6532,0,-22.8674,0,758.29597119724,95444.3,95444.3,2.42003699515925,5.46550742436226,77.3384497617613,23.935,0,0.0793457,8.70742,0,1.75948,0.000100750028974829,-0.0602530554648512,51.8178497617613,246.260681359923,-1.08547566505482e-06,-9999,5.46550742436226,-9999,-9999,-9999,-9999,-9999,-9999,-74.915260499701,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,277.876050758778,47.579892288023,-9999,-9999,-9999,-9999
202107190500,202107190530,395.431622176518,1,3.352891,0,409.61,-5.09268,0,-26.9744,0,909.492731005991,95446.2,95446.2,2.40272706408607,6.27451085954453,82.0833938569309,23.697,0,0.0917838,8.3241,0,1.43224,0.000119282820037706,-0.115625936913462,61.4453038569309,291.627184296456,-2.08303362875835e-06,-9999,6.27451085954453,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,214.651002672549,-9999,-9999,-9999,-9999
202107190530,202107190600,461.169343832497,0,6.76494,0,412.428,2.15382,0,-17.9094,0,1060.68949081474,95459.3,95459.3,2.39414721059563,7.01706066944948,86.8283379521005,23.5790000000001,0,0.0714554,8.02494,0,1.44604,0.000137800342706443,0.0488954679695403,71.0727579521005,336.938066663613,8.808655462023e-07,-9999,7.01706066944948,-9999,-9999,-9999,-9999,-9999,-9999,-82.8867167154327,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,390.096585880396,214.651002672549,-9999,-9999,-9999,-9999
202107190600,202107190630,467.82073165905,1,3.689435,0,412.16,0.902636,0,-19.9519,0,1075.98768281581,95445.1,95445.1,2.3919661530336,7.08880845695173,93.2258888291586,23.549,0,0.0852137,7.61906,0,1.6787,0.000139204283621939,0.0204908145972526,72.6225938291586,340.380764968688,3.69147762397593e-07,-9999,7.08880845695173,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,393.940388405025,-9999,-9999,-9999,-9999
202107190630,202107190700,474.472119485603,0,4.133507,0,412.938,-5.11321,0,-20.3378,0,1091.28587481689,95422.3,95422.3,2.37401295296534,7.15996484647046,99.6234397062167,23.302,0,0.0862759,7.34952,0,1.37065,0.00014008627069699,-0.11604762135419,74.1724297062167,342.619395050092,-2.09063039202972e-06,-9999,7.15996484647046,-9999,-9999,-9999,-9999,-9999,-9999,-66.5757214816867,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,400.299689779386,393.940388405025,-9999,-9999,-9999,-9999
202107190700,202107190730,575.449933025155,1,7.61193,0,416.523,1.72682,0,-18.7114,0,1323.53484595786,95409.3,95409.3,2.35229061781267,8.17242307669232,112.631658297602,23.003,0,0.115471,7.23801,0,1.74474,0.000166400097962544,0.0391799493980535,87.6699897976019,407.094992559689,7.05837758791765e-07,-9999,8.17242307669232,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,573.2297741375,-9999,-9999,-9999,-9999
202107190730,202107190800,676.427746564708,0,13.35214,0,419.569,-0.030327,0,-24.442,0,1555.78381709883,95398.4,95398.4,2.33617026065123,9.07227653212002,125.639876888987,22.781,0,0.196265,7.15685,0,1.91847,0.000185126185933515,-0.000687943644457645,101.167549888987,453.005448668771,-1.23934973791249e-08,-9999,9.07227653212002,-9999,-9999,-9999,-9999,-9999,-9999,-91.0193178430299,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,575.260196675721,573.2297741375,-9999,-9999,-9999,-9999
202107190800,202107190830,657.790306148238,1,15.308186,0,419.097,-1.95979,0,-25.0132,0,1512.91770414095,95411.2,95411.2,2.32666114147338,8.91380026754189,120.81053883622,22.65,0,0.13574,6.85784,0,1.92657,0.000185967756526451,-0.0444506227935295,98.1028383362199,455.122516918437,-8.00790415799817e-07,-9999,8.91380026754189,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,740.300884522026,-9999,-9999,-9999,-9999
202107190830,202107190900,639.152865731769,0,29.570975,0,419.527,-0.282474,0,-20.6606,0,1470.05159118307,95408.2,95408.2,2.32586278204785,8.75200267273728,115.981200783453,22.639,0,0.0646806,6.83697,0,1.9404,0.000187089112496368,-0.00640681474567755,95.0381267834526,457.871710663218,-1.1542056155151e-07,-9999,8.75200267273728,-9999,-9999,-9999,-9999,-9999,-9999,-76.6994476893477,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,544.114738948316,740.300884522026,-9999,-9999,-9999,-9999
202107190900,202107190930,630.416666388499,1,16.44815275,1,419.889,0.773489,0,-25.5342,0,1449.95833269355,95395.5,95395.5,2.32383067675353,8.67498789079809,108.94366150153,22.611,0,0.0794938,6.8245,0,2.13334,0.000183715539505045,0.0175430884360813,92.1219695015297,449.627603111034,3.16043650240767e-07,-9999,8.67498789079809,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,883.768099483962,-9999,-9999,-9999,-9999
202107190930,202107191000,621.680467045229,0,16.84394,0,414.629,1.56639,0,-14.2667,0,1429.86507420403,95404.1,95404.1,2.32898374480013,8.59720901668524,101.906122219607,22.682,0,0.104212,6.87311,0,1.69352,0.000178663699452129,0.0355288927774525,89.2058122196069,437.233605756369,6.40062951475784e-07,-9999,8.59720901668524,-9999,-9999,-9999,-9999,-9999,-9999,-76.5429400411331,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,532.474654825622,883.768099483962,-9999,-9999,-9999,-9999
202107191000,202107191030,615.269510268205,1,4.06951,0,412.339,2.64962,0,-5.88037,0,1415.11987361687,95407.8,95407.8,2.33558947862573,8.53963919260511,95.8491662041834,22.773,0,0.12929,6.8771,0,1.18782,0.000172615005489749,0.0601040365330784,89.1469612041834,422.393749927419,1.08279104727364e-06,-9999,8.53963919260511,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,993.854365414434,-9999,-9999,-9999,-9999
202107191030,202107191100,608.85855349118,0,9.44032,0,414.313,4.1919,0,-4.896,0,1400.37467302971,95409.5,95409.5,2.34517356322852,8.48164714696751,89.79221018876,22.905,0,0.0909773,6.97078,0,1.51989,0.000176547282551613,0.0951013071282637,89.08811018876,431.960910910363,1.71327667628167e-06,-9999,8.48164714696751,-9999,-9999,-9999,-9999,-9999,-9999,-86.244675256571,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,519.77044330242,993.854365414434,-9999,-9999,-9999,-9999
202107191100,202107191130,605.256928641867,1,6.8228934,0,414.363,0.879521,0,-7.43689,0,1392.0909358763,95412.6,95412.6,2.34589973162261,8.44888070127387,88.907941718638,22.915,0,0.151197,6.94933,0,1.91341,0.000171355102773916,0.0199538173536276,91.182696718638,419.253064870812,3.59473606694461e-07,-9999,8.44888070127387,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1063.05748521644,-9999,-9999,-9999,-9999
202107191130,202107191200,601.655303792555,0,1.981326,0,414.678,4.00349,0,1.25012,0,1383.80719872288,95439.3,95439.3,2.34357604257776,8.41597869183806,88.0236732485161,22.883,0,0.249063,6.90325,0,1.86609,0.000161400489592022,0.090824928710541,93.2772832485161,394.909438523746,1.63623652170044e-06,-9999,8.41597869183806,-9999,-9999,-9999,-9999,-9999,-9999,-83.9190875356929,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,508.378020544039,1063.05748521644,-9999,-9999,-9999,-9999
202107191200,202107191230,581.241255419502,1,0.537886,0,415.829,9.85812,0,-2.31433,0,1336.85488746486,95451.4,95451.4,2.35221798805774,8.22688685858081,72.281828977271,23.002,0,0.173246,7.1847,0,2.07702,0.000164397432046723,0.223671412535448,90.5737439772711,402.19589428416,4.02950312482161e-06,-9999,8.22688685858081,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1086.66138063903,-9999,-9999,-9999,-9999
202107191230,202107191300,560.82720704645,0,9.907237,0,415.271,21.7498,0,9.58042,0,1289.90257620683,95455.2,95455.2,2.35359797697016,8.03325432106322,56.539984706026,23.021,0,0.264304,7.21892,0,1.93572,0.000152671307323082,0.493491460000624,87.870204706026,373.50122820188,8.89038682952005e-06,-9999,8.03325432106322,-9999,-9999,-9999,-9999,-9999,-9999,-83.7498274124386,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,472.957002340424,1086.66138063903,-9999,-9999,-9999,-9999
202107191300,202107191330,507.822649228251,1,-10.54954,0,413.288,44.8228,0,40.3069,0,1167.99209322498,95470.6,95470.6,2.3684177776558,7.50808377190346,5.84242128605056,23.225,0,0.0997845,7.51303,0,1.99647,0.00014956707555149,1.01720665465066,78.8119312860506,365.834598022928,1.83252627013949e-05,-9999,7.50808377190346,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1063.05748521644,-9999,-9999,-9999,-9999
202107191330,202107191400,454.818091410053,0,-4.01328,0,409.335,82.7471,0,31.8617,0,1046.08161024312,95470.5,95470.5,2.41014483638677,6.94799163368171,-44.8551421339249,23.799,0,0.257079,8.58582,0,2.10518,0.000134868142517446,1.878904052738,69.7536578660751,329.698171626791,3.38489826032099e-05,-9999,6.94799163368171,-9999,-9999,-9999,-9999,-9999,-9999,-88.4056401178456,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,385.064433543978,1063.05748521644,-9999,-9999,-9999,-9999
202107191400,202107191430,361.314617611547,1,-1.593592,0,406.617,95.5119,0,79.1082,0,831.023620506558,95491.2,95491.2,2.4346606197617,5.86349545791912,-88.3992508914402,24.136,0,0.305382,9.15185,0,2.58772,0.000115499562461242,2.16945786558663,56.1998991085598,282.257562783798,3.90833908967456e-05,-9999,5.86349545791912,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,993.854365414434,-9999,-9999,-9999,-9999
202107191430,202107191500,267.811143813041,0,-1.843085,0,404.67,83.6533,0,90.9362,0,615.965630769994,95500.9,95500.9,2.47316637144997,4.62087865578933,-131.943359648955,24.665,0,0.406171,10.3159,0,3.34685,0.000101763815404643,1.90107685503657,42.6461403510445,248.562591645528,3.42484318450032e-05,-9999,4.62087865578933,-9999,-9999,-9999,-9999,-9999,-9999,-72.8186376715813,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,225.165003461996,993.854365414434,-9999,-9999,-9999,-9999
202107191500,202107191530,216.615466575523,1,-16.22059,0,400.653,115.003,0,106.876,0,498.215573123703,95512.4,95512.4,2.51395397800835,3.83912851920474,-247.326228914249,25.225,0,0.431709,11.6057,0,3.13157,9.87434705901942e-05,2.61494050350558,34.5095210857507,241.054214357914,4.71088853539941e-05,-9999,3.83912851920474,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,883.768099483962,-9999,-9999,-9999,-9999
202107191530,202107191600,165.419789338005,0,-17.09442,0,398.074,218.622,0,170.46,0,380.465515477412,95524.3,95524.3,2.55294017572297,3.03208021291651,-362.709098179543,25.76,0,0.185891,12.6933,0,3.63846,6.32116470907621e-05,4.97361464719222,26.3729018204569,154.233182465128,8.96010604812691e-05,-9999,3.03208021291651,-9999,-9999,-9999,-9999,-9999,-9999,-65.3259789277951,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,139.046887517548,883.768099483962,-9999,-9999,-9999,-9999
202107191600,202107191630,122.7763574864,1,-19.13925,0,393.923,267.72,0,210.774,0,282.38562221872,95523.8,95523.8,2.57838030567979,2.3256411512187,-388.080881130976,26.109,0,0.138648,13.5064,0,3.30011,4.74239581177586e-05,6.09265147266842,19.975118869024,115.672803922198,0.000109760822222534,-9999,2.3256411512187,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,740.300884522026,-9999,-9999,-9999,-9999
202107191630,202107191700,80.1329256347947,0,-15.03507,0,390.377,258.725,0,168.305,0,184.305728960028,95490.6,95490.6,2.62183588970736,1.57092896310059,-413.452664082409,26.705,0,0.462708,14.9996,0,2.78854,8.98770923423095e-05,5.89135904968898,13.5773359175911,219.094210378243,0.000106134482860681,-9999,1.57092896310059,-9999,-9999,-9999,-9999,-9999,-9999,-55.3918008718607,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,66.5555897172035,740.300884522026,-9999,-9999,-9999,-9999
202107191700,202107191730,47.815119863275,1,-20.22735,0,387.468,170.859,0,175.188,0,109.974775685532,95485.7,95485.7,2.66763330364162,0.965076691455928,-416.91706658382,27.333,0,0.333165,16.8139,0,3.92927,5.90389237198299e-05,3.89296230668105,8.10493341617965,143.831853385474,7.01328059843049e-05,-9999,0.965076691455928,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,573.2297741375,-9999,-9999,-9999,-9999
202107191730,202107191800,15.4973140917553,0,-11.81448,0,384.369,289.199,0,133.815,0,35.6438224110372,95468.9,95468.9,2.70387927108573,0.324386649094775,-420.381469085232,27.83,0,0.299074,18.8213,0,3.73759,4.99092979268883e-05,6.59248504879942,2.63253091476815,121.531281560854,0.000118765464049935,-9999,0.324386649094775,-9999,-9999,-9999,-9999,-9999,-9999,-53.9362797434646,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,12.8647831769871,573.2297741375,-9999,-9999,-9999,-9999
202107191800,202107191830,7.74865704587764,1,-11.293,0,381.542,259.813,0,129.242,0,17.8219112055186,95466,95466,2.73633132337476,0.163734784468587,-452.100734542616,28.275,0,0.138469,20.555,0,3.80357,1.64420797028039e-05,5.92517775659326,1.31626545738408,40.0198288021882,0.000106743736334799,-9999,0.163734784468587,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,393.940388405025,-9999,-9999,-9999,-9999
202107191830,202107191900,0,0,-13.381294,0,380.007,332.53,0,151.29,0,0,95473.9,95473.9,2.77716405005811,0,-483.82,28.835,0,0.305873,22.9012,0,3.60156,5.67777305307887e-05,7.58766615311973,0,138.120973569645,0.000136693930294975,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-45.3347353291799,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,393.940388405025,-9999,-9999,-9999,-9999
202107191900,202107191930,0,1,-6.1288339,0,379.898,139.791,0,38.1073,0,0,95437.4,95437.4,2.7864959096705,0,-381.92895,28.963,0,0.394342,23.3736,0,3.07645,8.64454779415381e-05,3.19014743498641,0,210.266323036825,5.74713992825619e-05,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,214.651002672549,-9999,-9999,-9999,-9999
202107191930,202107192000,0,0,-19.10312,0,377.549,198.276,0,81.7619,0,0,95434.4,95434.4,2.82250488174082,0,-280.0379,29.4570000000001,0,0.527774,25.41,0,3.2272,0.000122733651722141,4.52700301447077,0,298.388447483367,8.15552268665349e-05,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-46.4436209996784,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,214.651002672549,-9999,-9999,-9999,-9999
202107192000,202107192030,0,1,-7.904369,0,376.202,233.89,0,18.7053,0,0,95402.7,95402.7,2.8577004273848,0,-285.7641,29.94,0,0.395993,27.4933,0,3.44894,9.36262765386431e-05,5.34265120029707,0,227.515803017773,9.62493573156878e-05,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,47.579892288023,-9999,-9999,-9999,-9999
202107192030,202107192100,0,0,-8.640464,0,376.756,242.572,0,48.9183,0,0,95397.6,95397.6,2.8783886603582,0,-291.4903,30.224,0,0.209068,29.2175,0,3.27102,4.18099961558908e-05,5.54250566493123,0,101.57191356844,9.98497914553224e-05,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-46.3444994891425,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,47.579892288023,-9999,-9999,-9999,-9999
202107192100,202107192130,0,1,-2.59938,0,377.233,111.436,0,-18.4052,0,0,95380.9,95380.9,0,0,-175.79955,30.194,0,0.476918,29.205,0,2.639,0.000135142531637845,2.54611655747835,0,328.320701793604,4.58690026956086e-05,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999
202107192130,202107192200,0,0,-7.04210047,0,376.861,96.611,0,-36.5022,0,0,95391.8,95391.8,0,0,-60.1088,30.036,0,0.362149,29.7263,0,3.1469,9.49997119373619e-05,2.20705120596061,0,230.831694661173,3.9760645449718e-05,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-44.334245696519,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,-9999,-9999,-9999,-9999
202107192200,202107192230,0,1,-6.239603,0,377.82,43.8935,0,-36.2534,0,0,95415.1,95415.1,0,0,-35.6628,29.871,0,0.263979,29.0749,0,2.10808,7.80481007067498e-05,1.00257334772426,0,189.67294155316,1.80616395797898e-05,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999
202107192230,202107192300,0,0,-4.21007,0,380.092,80.799,0,-69.5822,0,0,95434.9,95434.9,0,0,-11.2168,29.5790000000001,0,0.238269,27.4982,0,2.87379,5.38019684129328e-05,1.84500808709769,0,130.787085036609,3.32383372913292e-05,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-50.8924958146683,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,-9999,-9999,-9999,-9999
202107192300,202107192330,0,1,-0.69319,0,383.488,46.4378,0,-59.296,0,0,95449.7,95449.7,0,0,12.55335,29.136,0,0.429025,26.1727,0,3.67168,9.73613801177523e-05,1.05992806790666,0,236.777782498966,1.90949009231975e-05,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999
202107192330,202107200000,0,0,12.04926,0,387.325,91.6495,0,-127.973,0,0,95451.2,95451.2,0,0,36.3235,27.322,0,0.480629,21.2723,0,3.5096,9.64638102009176e-05,2.08817932317241,0,235.009654705621,3.76191351971614e-05,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-44.4716246321741,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,-9999,-9999,-9999,-9999
